file	percent	reads	taxon_id	taxon_name
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	130049	taxonid:130049
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	132473	taxonid:132473
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	133453	taxonid:133453
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	137591	taxonid:137591
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	138074	taxonid:138074
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	141349	taxonid:141349
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	143813	taxonid:143813
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	145262	taxonid:145262
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	146826	taxonid:146826
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	147645	taxonid:147645
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	154288	taxonid:154288
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	155892	taxonid:155892
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	156976	taxonid:156976
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	157782	taxonid:157782
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	158836	taxonid:158836
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	160791	taxonid:160791
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	161895	taxonid:161895
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	164451	taxonid:164451
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	164514	taxonid:164514
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	166501	taxonid:166501
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	166935	taxonid:166935
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	168471	taxonid:168471
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	168695	taxonid:168695
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	169176	taxonid:169176
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	169679	taxonid:169679
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	169760	taxonid:169760
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	169765	taxonid:169765
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	171281	taxonid:171281
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	171865	taxonid:171865
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	173860	taxonid:173860
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	179636	taxonid:179636
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	181486	taxonid:181486
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	184914	taxonid:184914
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	185300	taxonid:185300
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	185642	taxonid:185642
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	187137	taxonid:187137
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	187304	taxonid:187304
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	188932	taxonid:188932
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	190721	taxonid:190721
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	192812	taxonid:192812
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	200451	taxonid:200451
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	202956	taxonid:202956
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	204891	taxonid:204891
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	206506	taxonid:206506
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	207745	taxonid:207745
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	208224	taxonid:208224
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	212767	taxonid:212767
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	216816	taxonid:216816
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	216934	taxonid:216934
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	216963	taxonid:216963
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	218208	taxonid:218208
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	218936	taxonid:218936
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	223182	taxonid:223182
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	228899	taxonid:228899
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	232259	taxonid:232259
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	234612	taxonid:234612
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	234827	taxonid:234827
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	239935	taxonid:239935
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	241425	taxonid:241425
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	246787	taxonid:246787
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	248903	taxonid:248903
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	252967	taxonid:252967
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	253245	taxonid:253245
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	253703	taxonid:253703
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	254785	taxonid:254785
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	257438	taxonid:257438
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	265606	taxonid:265606
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	266749	taxonid:266749
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	270351	taxonid:270351
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	273384	taxonid:273384
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	279828	taxonid:279828
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	286727	taxonid:286727
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	290399	taxonid:290399
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	291644	taxonid:291644
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	295596	taxonid:295596
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	300028	taxonid:300028
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	304207	taxonid:304207
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	304895	taxonid:304895
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	316277	taxonid:316277
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	317577	taxonid:317577
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	326544	taxonid:326544
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	332249	taxonid:332249
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	336261	taxonid:336261
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	338584	taxonid:338584
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	341045	taxonid:341045
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	342950	taxonid:342950
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	349221	taxonid:349221
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	351052	taxonid:351052
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	354356	taxonid:354356
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	357794	taxonid:357794
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	359370	taxonid:359370
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	362837	taxonid:362837
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	364410	taxonid:364410
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	373994	taxonid:373994
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	375286	taxonid:375286
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	379067	taxonid:379067
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	387343	taxonid:387343
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	390989	taxonid:390989
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	393921	taxonid:393921
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	398049	taxonid:398049
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	398694	taxonid:398694
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	404405	taxonid:404405
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	405212	taxonid:405212
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	413882	taxonid:413882
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	415229	taxonid:415229
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	418008	taxonid:418008
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	418699	taxonid:418699
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	419475	taxonid:419475
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	419476	taxonid:419476
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	430679	taxonid:430679
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	431057	taxonid:431057
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	434008	taxonid:434008
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	437897	taxonid:437897
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	444597	taxonid:444597
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	445576	taxonid:445576
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	445710	taxonid:445710
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	446683	taxonid:446683
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	449520	taxonid:449520
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	463025	taxonid:463025
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	472569	taxonid:472569
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	484770	taxonid:484770
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	489910	taxonid:489910
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	496014	taxonid:496014
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	496056	taxonid:496056
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	496057	taxonid:496057
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	499229	taxonid:499229
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	522259	taxonid:522259
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	538381	taxonid:538381
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	546160	taxonid:546160
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	553510	taxonid:553510
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	553814	taxonid:553814
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	556288	taxonid:556288
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	556499	taxonid:556499
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	569860	taxonid:569860
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	571913	taxonid:571913
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	576610	taxonid:576610
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	577489	taxonid:577489
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	582702	taxonid:582702
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	589436	taxonid:589436
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	607712	taxonid:607712
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	626932	taxonid:626932
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	627192	taxonid:627192
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	634113	taxonid:634113
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	637971	taxonid:637971
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	639313	taxonid:639313
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	649831	taxonid:649831
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	651561	taxonid:651561
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	655015	taxonid:655015
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	673372	taxonid:673372
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	673862	taxonid:673862
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	680279	taxonid:680279
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	708131	taxonid:708131
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	714067	taxonid:714067
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	716816	taxonid:716816
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	751944	taxonid:751944
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	754477	taxonid:754477
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	754515	taxonid:754515
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	767452	taxonid:767452
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	797291	taxonid:797291
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	861299	taxonid:861299
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	870903	taxonid:870903
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	877455	taxonid:877455
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	913107	taxonid:913107
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	913109	taxonid:913109
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	927083	taxonid:927083
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	940615	taxonid:940615
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	980251	taxonid:980251
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	980254	taxonid:980254
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	998845	taxonid:998845
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1007676	taxonid:1007676
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1028752	taxonid:1028752
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1032072	taxonid:1032072
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1069220	taxonid:1069220
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1077946	taxonid:1077946
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1104324	taxonid:1104324
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1108595	taxonid:1108595
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1109412	taxonid:1109412
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1160721	taxonid:1160721
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1176198	taxonid:1176198
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1178778	taxonid:1178778
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1184387	taxonid:1184387
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1185412	taxonid:1185412
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1188319	taxonid:1188319
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1191459	taxonid:1191459
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1203471	taxonid:1203471
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1209493	taxonid:1209493
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1214604	taxonid:1214604
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1235591	taxonid:1235591
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1286180	taxonid:1286180
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1286698	taxonid:1286698
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1288121	taxonid:1288121
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1288970	taxonid:1288970
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1295382	taxonid:1295382
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1295392	taxonid:1295392
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1307763	taxonid:1307763
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1316444	taxonid:1316444
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1323375	taxonid:1323375
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1327635	taxonid:1327635
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1330330	taxonid:1330330
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1331258	taxonid:1331258
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1331910	taxonid:1331910
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1333845	taxonid:1333845
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1335043	taxonid:1335043
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1335746	taxonid:1335746
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1336795	taxonid:1336795
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1353136	taxonid:1353136
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1353260	taxonid:1353260
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1355477	taxonid:1355477
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1357545	taxonid:1357545
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1385715	taxonid:1385715
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1389005	taxonid:1389005
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1404864	taxonid:1404864
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1407499	taxonid:1407499
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1411902	taxonid:1411902
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1413221	taxonid:1413221
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1416614	taxonid:1416614
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1431246	taxonid:1431246
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1442551	taxonid:1442551
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1445505	taxonid:1445505
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1457365	taxonid:1457365
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1463165	taxonid:1463165
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1473112	taxonid:1473112
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1476754	taxonid:1476754
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1484116	taxonid:1484116
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1486262	taxonid:1486262
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1495638	taxonid:1495638
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1496080	taxonid:1496080
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1508420	taxonid:1508420
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1514105	taxonid:1514105
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1517554	taxonid:1517554
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1526412	taxonid:1526412
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1532905	taxonid:1532905
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1536770	taxonid:1536770
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1536774	taxonid:1536774
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1537215	taxonid:1537215
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1545728	taxonid:1545728
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1560345	taxonid:1560345
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1563703	taxonid:1563703
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1570939	taxonid:1570939
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1581011	taxonid:1581011
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1609966	taxonid:1609966
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1616788	taxonid:1616788
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1619153	taxonid:1619153
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1619313	taxonid:1619313
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1628086	taxonid:1628086
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1632864	taxonid:1632864
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1643322	taxonid:1643322
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1653476	taxonid:1653476
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1653478	taxonid:1653478
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1653480	taxonid:1653480
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1653831	taxonid:1653831
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1660078	taxonid:1660078
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1670641	taxonid:1670641
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1673428	taxonid:1673428
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1679444	taxonid:1679444
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1690815	taxonid:1690815
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1697043	taxonid:1697043
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1714860	taxonid:1714860
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1719132	taxonid:1719132
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1727145	taxonid:1727145
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1736226	taxonid:1736226
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1738770	taxonid:1738770
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1745854	taxonid:1745854
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1750598	taxonid:1750598
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1758689	taxonid:1758689
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1768108	taxonid:1768108
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1768242	taxonid:1768242
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1771309	taxonid:1771309
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1774216	taxonid:1774216
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1784719	taxonid:1784719
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1788301	taxonid:1788301
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1795355	taxonid:1795355
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1804990	taxonid:1804990
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1806508	taxonid:1806508
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1808979	taxonid:1808979
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1812480	taxonid:1812480
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1827481	taxonid:1827481
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1827580	taxonid:1827580
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1834196	taxonid:1834196
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1834519	taxonid:1834519
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1850238	taxonid:1850238
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1851395	taxonid:1851395
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1852374	taxonid:1852374
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1852377	taxonid:1852377
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1854057	taxonid:1854057
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1855909	taxonid:1855909
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1856685	taxonid:1856685
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1860122	taxonid:1860122
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1867719	taxonid:1867719
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1868325	taxonid:1868325
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1869241	taxonid:1869241
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1871025	taxonid:1871025
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1871047	taxonid:1871047
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1874317	taxonid:1874317
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1896961	taxonid:1896961
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1903186	taxonid:1903186
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1905847	taxonid:1905847
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1908341	taxonid:1908341
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1909395	taxonid:1909395
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1912897	taxonid:1912897
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1917421	taxonid:1917421
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1930274	taxonid:1930274
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1967782	taxonid:1967782
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1969806	taxonid:1969806
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1972068	taxonid:1972068
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1978566	taxonid:1978566
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1986146	taxonid:1986146
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	1986204	taxonid:1986204
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	2005262	taxonid:2005262
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	2010829	taxonid:2010829
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	2010972	taxonid:2010972
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	2017482	taxonid:2017482
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	2020311	taxonid:2020311
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	2024580	taxonid:2024580
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	2056258	taxonid:2056258
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	2057798	taxonid:2057798
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	2059672	taxonid:2059672
SRR12875558_se-SRR12875558-kaiju.tsv	0.002153	1	2080419	taxonid:2080419
